SignalID,Timestamp,EventCode,EventParam
63082004,2023-10-31 11:49:39.0000000,82,9
63082004,2023-10-31 11:50:12.0000000,82,9
63082004,2023-10-31 11:50:18.0000000,82,9
63082004,2023-10-31 11:50:29.0000000,82,9
63082004,2023-10-31 11:50:33.0000000,82,9
63082004,2023-10-31 11:50:37.0000000,82,9
63082004,2023-10-31 11:51:08.0000000,82,9
63082004,2023-10-31 11:51:13.0000000,82,9
63082004,2023-10-31 11:51:15.0000000,82,9
63082004,2023-10-31 11:51:23.0000000,82,9
63082004,2023-10-31 11:51:24.0000000,82,9
63082004,2023-10-31 11:51:26.0000000,82,9
63082004,2023-10-31 11:51:28.0000000,82,9
63082004,2023-10-31 11:51:31.0000000,82,9
63082004,2023-10-31 11:51:39.0000000,82,9
63082004,2023-10-31 11:51:56.0000000,82,9
63082004,2023-10-31 11:52:53.0000000,82,9
63082004,2023-10-31 11:53:18.0000000,82,9
63082004,2023-10-31 11:53:34.0000000,82,9
63082004,2023-10-31 11:53:36.0000000,82,9
63082004,2023-10-31 11:53:53.0000000,82,9
63082004,2023-10-31 11:54:09.0000000,82,9
63082004,2023-10-31 11:54:12.0000000,82,9
63082004,2023-10-31 11:54:23.0000000,82,9
63082004,2023-10-31 11:54:36.0000000,82,9
63082004,2023-10-31 11:54:40.0000000,82,9
63082004,2023-10-31 11:54:51.0000000,82,9
63082004,2023-10-31 11:55:08.0000000,82,9
63082002,2023-10-31 11:55:07.0000000,82,10
63082002,2023-10-31 11:55:08.0000000,82,9
63082002,2023-10-31 11:55:08.0000000,82,10
63082002,2023-10-31 11:55:14.0000000,82,10
63082002,2023-10-31 11:55:15.0000000,82,10
63082002,2023-10-31 11:55:20.0000000,82,9
63082002,2023-10-31 11:55:21.0000000,82,10
63082002,2023-10-31 11:55:22.0000000,82,9
63082002,2023-10-31 11:55:23.0000000,82,10
63082002,2023-10-31 11:55:25.0000000,82,10
63082002,2023-10-31 11:55:31.0000000,82,9
63082002,2023-10-31 11:55:36.0000000,82,10
63082002,2023-10-31 11:55:39.0000000,82,10
63082002,2023-10-31 11:55:41.0000000,82,10
63082002,2023-10-31 11:55:44.0000000,82,10
63082002,2023-10-31 11:55:46.0000000,82,9
63082002,2023-10-31 11:55:58.0000000,82,9
63082002,2023-10-31 11:56:11.0000000,82,10
63082002,2023-10-31 11:56:14.0000000,82,10
63082002,2023-10-31 11:56:14.0000000,82,9
63082002,2023-10-31 11:56:16.0000000,82,10
63082002,2023-10-31 11:56:17.0000000,82,10
63082002,2023-10-31 11:56:19.0000000,82,9
63082002,2023-10-31 11:56:22.0000000,82,9
63082002,2023-10-31 11:56:23.0000000,82,10
63082002,2023-10-31 11:56:23.0000000,82,10
63082002,2023-10-31 11:56:25.0000000,82,10
63082002,2023-10-31 11:56:36.0000000,82,10
63082002,2023-10-31 11:56:37.0000000,82,10
63082002,2023-10-31 11:56:41.0000000,82,10
63082002,2023-10-31 11:56:45.0000000,82,9
63082002,2023-10-31 11:56:48.0000000,82,10
63082002,2023-10-31 11:56:55.0000000,82,9
63082002,2023-10-31 11:56:59.0000000,82,10
63082002,2023-10-31 11:57:07.0000000,82,10
63082002,2023-10-31 11:57:16.0000000,82,9
63082002,2023-10-31 11:57:21.0000000,82,9
63082002,2023-10-31 11:57:22.0000000,82,10
63082002,2023-10-31 11:57:31.0000000,82,9
63082002,2023-10-31 11:57:39.0000000,82,9
63082002,2023-10-31 11:57:44.0000000,82,10
63082002,2023-10-31 11:57:44.0000000,82,9
63082002,2023-10-31 11:57:51.0000000,82,10
63082002,2023-10-31 11:57:53.0000000,82,9
63082002,2023-10-31 11:57:55.0000000,82,10
63082002,2023-10-31 11:58:05.0000000,82,9
63082002,2023-10-31 11:58:09.0000000,82,9
63082002,2023-10-31 11:58:11.0000000,82,9
63082002,2023-10-31 11:58:16.0000000,82,10
63082002,2023-10-31 11:58:16.0000000,82,10
63082002,2023-10-31 11:58:16.0000000,82,9
63082002,2023-10-31 11:58:17.0000000,82,10
63082002,2023-10-31 11:58:38.0000000,82,10
63082002,2023-10-31 11:58:38.0000000,82,10
63082002,2023-10-31 11:58:41.0000000,82,9
63082002,2023-10-31 11:58:44.0000000,82,9
63082002,2023-10-31 11:58:47.0000000,82,9
63082002,2023-10-31 11:58:49.0000000,82,9
63082002,2023-10-31 11:58:50.0000000,82,9
63082002,2023-10-31 11:58:57.0000000,82,9
63082002,2023-10-31 11:59:01.0000000,82,10
63082002,2023-10-31 11:59:11.0000000,82,9
63082002,2023-10-31 11:59:11.0000000,82,10
63082002,2023-10-31 11:59:26.0000000,82,10
63082002,2023-10-31 11:59:28.0000000,82,10
63082002,2023-10-31 11:59:35.0000000,82,9
63082002,2023-10-31 11:59:41.0000000,82,9
63082002,2023-10-31 11:59:43.0000000,82,10
63082002,2023-10-31 11:59:46.0000000,82,10
63082002,2023-10-31 11:59:49.0000000,82,10
63082002,2023-10-31 11:59:50.0000000,82,10
63082002,2023-10-31 11:59:55.0000000,82,10
63082002,2023-10-31 12:33:57.0000000,82,10
63082002,2023-10-31 12:33:58.0000000,82,10
63082002,2023-10-31 12:34:01.0000000,82,10
63082002,2023-10-31 12:34:11.0000000,82,9
63082002,2023-10-31 12:34:14.0000000,82,10
63082002,2023-10-31 12:34:14.0000000,82,10
63082002,2023-10-31 12:34:16.0000000,82,10
63082002,2023-10-31 12:34:17.0000000,82,9
63082002,2023-10-31 12:34:18.0000000,82,10
63082002,2023-10-31 12:34:19.0000000,82,9
63082002,2023-10-31 12:34:22.0000000,82,10
63082002,2023-10-31 12:34:25.0000000,82,10
63082002,2023-10-31 12:34:28.0000000,82,10
63082002,2023-10-31 12:34:30.0000000,82,10
63082002,2023-10-31 12:34:34.0000000,82,10
63082002,2023-10-31 12:34:35.0000000,82,9
63082002,2023-10-31 12:34:36.0000000,82,10
63082002,2023-10-31 12:34:39.0000000,82,9
63082002,2023-10-31 12:34:40.0000000,82,10
63082002,2023-10-31 12:34:43.0000000,82,10
63082002,2023-10-31 12:34:44.0000000,82,10
63082002,2023-10-31 12:34:55.0000000,82,10
63082002,2023-10-31 12:34:56.0000000,82,9
63082002,2023-10-31 12:35:11.0000000,82,10
63082002,2023-10-31 12:35:11.0000000,82,9
63082002,2023-10-31 12:35:14.0000000,82,10
63082002,2023-10-31 12:35:18.0000000,82,9
63082002,2023-10-31 12:35:25.0000000,82,9
63082002,2023-10-31 12:35:29.0000000,82,9
63082002,2023-10-31 12:35:32.0000000,82,10
63082002,2023-10-31 12:35:38.0000000,82,9
63082002,2023-10-31 12:35:49.0000000,82,10
63082002,2023-10-31 12:35:52.0000000,82,9
63082002,2023-10-31 12:35:53.0000000,82,10
63082002,2023-10-31 12:35:55.0000000,82,10
63082002,2023-10-31 12:36:07.0000000,82,9
63082002,2023-10-31 12:36:07.0000000,82,10
63082002,2023-10-31 12:36:25.0000000,82,9
63082002,2023-10-31 12:36:25.0000000,82,10
63082002,2023-10-31 12:36:28.0000000,82,10
63082002,2023-10-31 12:36:35.0000000,82,9
63082002,2023-10-31 12:36:42.0000000,82,10
63082002,2023-10-31 12:36:48.0000000,82,9
63082002,2023-10-31 12:36:48.0000000,82,10
63082002,2023-10-31 12:36:50.0000000,82,9
63082002,2023-10-31 12:36:58.0000000,82,10
63082002,2023-10-31 12:37:01.0000000,82,10
63082002,2023-10-31 12:37:03.0000000,82,10
63082002,2023-10-31 12:37:10.0000000,82,9
63082002,2023-10-31 12:37:10.0000000,82,10
63082002,2023-10-31 12:37:11.0000000,82,10
