SignalID,Timestamp,EventCode,EventParam
63082004,2023-03-13 04:00:45.0000000,82,12
63082004,2023-03-13 04:02:43.0000000,82,10
63082004,2023-03-13 04:03:47.0000000,82,10
63082004,2023-03-13 04:03:49.0000000,82,10
63082004,2023-03-13 04:04:18.0000000,82,9
63082004,2023-03-13 04:04:20.0000000,82,10
63082004,2023-03-13 04:04:21.0000000,82,10
63082004,2023-03-13 04:04:27.0000000,82,10
63082004,2023-03-13 04:05:20.0000000,82,9
63082004,2023-03-13 04:06:12.0000000,82,12
63082004,2023-03-13 04:06:50.0000000,82,9
63082004,2023-03-13 04:06:51.0000000,82,10
63082004,2023-03-13 04:08:51.0000000,82,12
63082004,2023-03-13 04:10:22.0000000,82,10
63082004,2023-03-13 04:10:24.0000000,82,10
63082004,2023-03-13 04:11:09.0000000,82,10
63082004,2023-03-13 04:11:19.0000000,82,10
63082004,2023-03-13 04:11:23.0000000,82,9
63082004,2023-03-13 04:11:59.0000000,82,10
63082004,2023-03-13 04:12:48.0000000,82,9
63082004,2023-03-13 04:12:49.0000000,82,10
63082004,2023-03-13 04:12:57.0000000,82,9
63082004,2023-03-13 04:13:06.0000000,82,10
63082004,2023-03-13 04:14:32.0000000,82,10
63082004,2023-03-13 04:14:41.0000000,82,10
63082004,2023-03-13 04:14:59.0000000,82,12
63082004,2023-03-13 04:15:24.0000000,82,10
63082004,2023-03-13 04:15:55.0000000,82,12
63082004,2023-03-13 04:15:55.0000000,82,12
63082004,2023-03-13 04:16:09.0000000,82,10
63082004,2023-03-13 04:16:13.0000000,82,9
63082004,2023-03-13 04:16:13.0000000,82,10
63082004,2023-03-13 04:16:17.0000000,82,10
63082004,2023-03-13 04:16:29.0000000,82,10
63082004,2023-03-13 04:17:01.0000000,82,9
63082004,2023-03-13 04:17:04.0000000,82,10
63082004,2023-03-13 04:17:08.0000000,82,10
63082004,2023-03-13 04:17:09.0000000,82,10
63082004,2023-03-13 04:17:18.0000000,82,10
